user_id,first_name,last_name,email,mobile,role,enterprise_id,city,country,preferred_language,primary_domain_interest,current_level,career_goal,learning_style,profile_completion_pct,ai_personalization_score,created_at
USR025599,Arjun,Sharma,arjun.sharma25599@kaasdemo.ai,+919718658579,Learner,ENT00498,London,UAE,Hindi,Sales,Intermediate,Product Manager,Social,41,93,2024-11-29
USR025600,Sara,Verma,sara.verma25600@kaasdemo.ai,+918974900490,Learner,ENT00118,Chennai,UK,Arabic,Leadership,Expert,Business Analyst,Social,79,73,2024-06-28
USR025601,Saanvi,Rao,saanvi.rao25601@kaasdemo.ai,+919426716684,Corporate Admin,ENT00294,Mumbai,India,French,Finance,Beginner,Product Manager,Social,91,71,2025-02-03
USR025602,Saanvi,Iyer,saanvi.iyer25602@kaasdemo.ai,+917779592080,Learner,ENT00182,Hyderabad,India,English,Leadership,Intermediate,Digital Marketer,Social,51,58,2025-08-21
USR025603,Diya,Kapoor,diya.kapoor25603@kaasdemo.ai,+918782081614,Community Moderator,ENT00265,Ahmedabad,Malaysia,French,Full Stack,Beginner,AI Engineer,Social,81,77,2026-02-17
USR025604,Saanvi,Chavan,saanvi.chavan25604@kaasdemo.ai,+917382799073,Learner,,Kuala Lumpur,USA,Arabic,Sales,Beginner,Business Analyst,Hands-on,74,56,2026-03-09
USR025605,Sneha,Singh,sneha.singh25605@kaasdemo.ai,+917482677008,Learner,ENT00249,Pune,Malaysia,Bengali,Manufacturing,Beginner,Digital Marketer,Visual,87,92,2025-09-15
USR025606,Rohan,Jain,rohan.jain25606@kaasdemo.ai,+919336689100,Learner,ENT00089,Pune,India,English,Leadership,Expert,AI Engineer,Reading,58,26,2025-04-12
USR025607,Ishaan,Andre,ishaan.andre25607@kaasdemo.ai,+919616505098,Recruiter,ENT00277,Bengaluru,India,Arabic,Data Science,Beginner,Team Leader,Reading,92,55,2024-09-06
USR025608,Riya,Iyer,riya.iyer25608@kaasdemo.ai,+919869492219,Learner,ENT00061,London,Singapore,Marathi,Quality Management,Advanced,Digital Marketer,Audio,65,93,2026-05-12
USR025609,Diya,Jain,diya.jain25609@kaasdemo.ai,+918153174152,Learner,,Ahmedabad,India,French,Finance,Beginner,Digital Marketer,Audio,64,69,2024-11-14
USR025610,Amit,Singh,amit.singh25610@kaasdemo.ai,+918218909406,Learner,ENT00087,Delhi,UAE,Telugu,Manufacturing,Intermediate,Cybersecurity Analyst,Hands-on,64,56,2026-01-22
USR025611,Priya,Khan,priya.khan25611@kaasdemo.ai,+917448381689,Learner,ENT00060,Mumbai,Singapore,Hindi,Cloud,Beginner,Cybersecurity Analyst,Visual,86,69,2025-06-28
USR025612,Aadhya,Khan,aadhya.khan25612@kaasdemo.ai,+917243587747,Learner,ENT00496,Pune,India,Hindi,Cybersecurity,Advanced,Business Analyst,Social,80,72,2026-04-18
USR025613,Anjali,Joshi,anjali.joshi25613@kaasdemo.ai,+918462538102,Learner,,Kolkata,Malaysia,Marathi,Leadership,Expert,Team Leader,Visual,62,49,2024-11-02
USR025614,Pooja,Rao,pooja.rao25614@kaasdemo.ai,+917667621836,HR Manager,ENT00352,Singapore,UAE,French,Digital Marketing,Expert,Cybersecurity Analyst,Audio,37,42,2025-08-30
USR025615,Ishaan,Reddy,ishaan.reddy25615@kaasdemo.ai,+919675509103,Learner,,Kolkata,Singapore,Hindi,Cloud,Expert,Product Manager,Reading,52,51,2025-01-31
USR025616,Reyansh,Iyer,reyansh.iyer25616@kaasdemo.ai,+919527155913,Learner,ENT00245,Pune,India,English,Manufacturing,Beginner,Team Leader,Visual,62,95,2025-12-07
USR025617,Diya,Gupta,diya.gupta25617@kaasdemo.ai,+919981452530,Learner,,Delhi,Singapore,Marathi,Finance,Expert,Cloud Architect,Mixed,36,63,2024-07-22
USR025618,Ira,Verma,ira.verma25618@kaasdemo.ai,+918841683152,Community Moderator,ENT00212,Pune,India,Arabic,Sales,Advanced,AI Engineer,Hands-on,51,92,2025-02-12
USR025619,Nikhil,Gupta,nikhil.gupta25619@kaasdemo.ai,+917769219122,Learner,ENT00259,Mumbai,Singapore,French,Governance,Advanced,Cloud Architect,Visual,92,89,2025-02-23
USR025620,Sai,Chavan,sai.chavan25620@kaasdemo.ai,+919574965066,Learner,,Ahmedabad,India,Gujarati,Governance,Advanced,Cloud Architect,Hands-on,87,77,2025-06-30
USR025621,Sara,Pillai,sara.pillai25621@kaasdemo.ai,+919646693871,Learner,ENT00297,Kuala Lumpur,UAE,French,Cybersecurity,Expert,Product Manager,Social,71,25,2025-11-27
USR025622,Myra,Joshi,myra.joshi25622@kaasdemo.ai,+918220031080,Corporate Admin,ENT00418,Hyderabad,India,Telugu,Finance,Beginner,Business Analyst,Audio,93,35,2025-05-21
USR025623,Meera,Rao,meera.rao25623@kaasdemo.ai,+917402382745,Learner,,Ahmedabad,UAE,Hindi,HR,Intermediate,Business Analyst,Reading,96,51,2025-12-12
USR025624,Sara,Pillai,sara.pillai25624@kaasdemo.ai,+919529776103,Learner,,New York,India,Arabic,Manufacturing,Advanced,AI Engineer,Hands-on,36,85,2025-07-11
USR025625,Vihaan,Kulkarni,vihaan.kulkarni25625@kaasdemo.ai,+917287955658,Learner,,Ahmedabad,India,Bengali,Leadership,Intermediate,Business Analyst,Hands-on,41,58,2024-06-20
USR025626,Riya,Rao,riya.rao25626@kaasdemo.ai,+918286451276,Learner,ENT00294,Ahmedabad,USA,Hindi,Cybersecurity,Intermediate,Team Leader,Mixed,80,85,2025-12-07
USR025627,Ira,Kulkarni,ira.kulkarni25627@kaasdemo.ai,+918849133452,Corporate Admin,,Kuala Lumpur,India,Hindi,Finance,Expert,AI Engineer,Social,100,34,2025-05-12
USR025628,Pooja,Verma,pooja.verma25628@kaasdemo.ai,+917045357863,Learner,,Pune,India,Arabic,Cybersecurity,Expert,AI Engineer,Reading,53,25,2026-05-08
USR025629,Saanvi,Andre,saanvi.andre25629@kaasdemo.ai,+919452293042,Learner,,Bengaluru,Malaysia,Bengali,Quality Management,Intermediate,Team Leader,Social,54,21,2026-04-06
USR025630,Pooja,Verma,pooja.verma25630@kaasdemo.ai,+918418955936,Trainer,ENT00103,New York,UK,Bengali,Quality Management,Advanced,Digital Marketer,Mixed,98,90,2025-03-26
USR025631,Rohan,Kapoor,rohan.kapoor25631@kaasdemo.ai,+919955236779,Learner,ENT00435,New York,USA,Gujarati,Leadership,Intermediate,Digital Marketer,Audio,40,66,2025-05-07
USR025632,Ayaan,Mishra,ayaan.mishra25632@kaasdemo.ai,+917162882073,Learner,,Bengaluru,Malaysia,Gujarati,HR,Expert,Cybersecurity Analyst,Hands-on,76,87,2025-04-08
USR025633,Ira,Khan,ira.khan25633@kaasdemo.ai,+918705059738,Learner,ENT00328,Delhi,India,Tamil,AI,Intermediate,Data Analyst,Visual,42,24,2024-11-28
USR025634,Arjun,Kapoor,arjun.kapoor25634@kaasdemo.ai,+919928686063,Learner,ENT00448,London,Singapore,Bengali,Leadership,Intermediate,Business Analyst,Mixed,100,93,2025-05-07
USR025635,Kiara,Mishra,kiara.mishra25635@kaasdemo.ai,+918877755043,Learner,,Chennai,India,Tamil,Sales,Intermediate,Product Manager,Visual,57,48,2024-12-05
USR025636,Neha,Pillai,neha.pillai25636@kaasdemo.ai,+919695665012,Corporate Admin,ENT00142,London,UAE,Telugu,Governance,Intermediate,AI Engineer,Hands-on,98,31,2025-12-16
USR025637,Neha,Singh,neha.singh25637@kaasdemo.ai,+917379649921,Learner,,New York,India,French,Full Stack,Intermediate,Cloud Architect,Mixed,79,59,2024-08-10
USR025638,Vivaan,Pillai,vivaan.pillai25638@kaasdemo.ai,+919385898974,Learner,ENT00023,Bengaluru,India,Gujarati,Governance,Intermediate,Team Leader,Reading,63,48,2026-02-28
USR025639,Karan,Kulkarni,karan.kulkarni25639@kaasdemo.ai,+919639680578,Mentor,ENT00244,Hyderabad,UK,Bengali,Healthcare,Beginner,Team Leader,Audio,87,42,2025-02-09
USR025640,Amit,Gupta,amit.gupta25640@kaasdemo.ai,+918785925711,Recruiter,ENT00270,Bengaluru,India,Arabic,Data Science,Intermediate,Digital Marketer,Reading,96,29,2024-06-17
USR025641,Aditya,Mishra,aditya.mishra25641@kaasdemo.ai,+917194182931,Learner,,Hyderabad,UAE,Tamil,Governance,Beginner,Cybersecurity Analyst,Audio,77,66,2024-10-21
USR025642,Nikhil,Gupta,nikhil.gupta25642@kaasdemo.ai,+917114160888,Learner,ENT00057,Kuala Lumpur,India,French,Leadership,Advanced,Product Manager,Social,91,54,2026-05-13
USR025643,Amit,Reddy,amit.reddy25643@kaasdemo.ai,+919896787870,Learner,ENT00324,London,UK,French,Finance,Intermediate,AI Engineer,Reading,85,91,2025-10-27
USR025644,Rohan,Desai,rohan.desai25644@kaasdemo.ai,+917638388757,Trainer,ENT00460,Bengaluru,India,English,Project Management,Expert,Business Analyst,Hands-on,66,46,2025-09-04
USR025645,Anjali,Sharma,anjali.sharma25645@kaasdemo.ai,+918629008775,Learner,,Pune,Singapore,Tamil,Healthcare,Advanced,Business Analyst,Visual,60,92,2024-10-02
USR025646,Amit,Jain,amit.jain25646@kaasdemo.ai,+918891105329,Learner,ENT00006,Kuala Lumpur,UK,English,Quality Management,Expert,Cloud Architect,Social,38,21,2025-02-18
USR025647,Riya,Rao,riya.rao25647@kaasdemo.ai,+917078448500,Learner,ENT00228,Singapore,India,Bengali,AI,Advanced,Product Manager,Mixed,65,28,2025-10-28
USR025648,Kiara,Patil,kiara.patil25648@kaasdemo.ai,+919111100733,Learner,ENT00030,Dubai,Singapore,Hindi,Finance,Advanced,AI Engineer,Social,77,81,2024-06-20
USR025649,Priya,Patil,priya.patil25649@kaasdemo.ai,+919805661429,Learner,ENT00008,Mumbai,India,Marathi,HR,Intermediate,Business Analyst,Hands-on,60,27,2024-09-25
USR025650,Diya,Iyer,diya.iyer25650@kaasdemo.ai,+917712800105,Learner,,Chennai,UAE,French,Leadership,Advanced,Digital Marketer,Mixed,59,66,2024-12-01
USR025651,Nikhil,Desai,nikhil.desai25651@kaasdemo.ai,+918834697351,Learner,,Pune,India,English,AI,Intermediate,Data Analyst,Visual,50,57,2024-05-22
USR025652,Karan,Kulkarni,karan.kulkarni25652@kaasdemo.ai,+917464099030,Learner,,Pune,India,Bengali,Full Stack,Expert,Cybersecurity Analyst,Audio,39,28,2024-05-26
USR025653,Diya,Reddy,diya.reddy25653@kaasdemo.ai,+919254910469,Learner,,Ahmedabad,India,French,Finance,Advanced,Cybersecurity Analyst,Mixed,55,40,2024-06-14
USR025654,Pooja,Patil,pooja.patil25654@kaasdemo.ai,+919763114116,Recruiter,,Chennai,India,English,Full Stack,Intermediate,Cloud Architect,Hands-on,98,40,2025-10-27
USR025655,Myra,Mehta,myra.mehta25655@kaasdemo.ai,+919950831527,Learner,ENT00010,Kolkata,USA,French,Quality Management,Advanced,Team Leader,Reading,93,59,2026-02-14
USR025656,Aadhya,Gupta,aadhya.gupta25656@kaasdemo.ai,+917334680703,Trainer,ENT00259,Chennai,UK,Tamil,Governance,Expert,Team Leader,Social,52,48,2026-02-19
USR025657,Vivaan,Kapoor,vivaan.kapoor25657@kaasdemo.ai,+919866251471,Learner,,New York,UAE,Telugu,Leadership,Advanced,Data Analyst,Social,40,73,2025-10-25
USR025658,Reyansh,Iyer,reyansh.iyer25658@kaasdemo.ai,+917675898791,Learner,ENT00301,Dubai,India,Bengali,Governance,Intermediate,Team Leader,Hands-on,58,83,2025-07-14
USR025659,Sneha,Singh,sneha.singh25659@kaasdemo.ai,+917858105322,Learner,ENT00229,Ahmedabad,India,French,Full Stack,Advanced,Cloud Architect,Visual,79,69,2026-03-05
USR025660,Pooja,Pillai,pooja.pillai25660@kaasdemo.ai,+918173814519,HR Manager,,London,USA,French,Cloud,Expert,Digital Marketer,Social,96,43,2025-07-02
USR025661,Vivaan,Andre,vivaan.andre25661@kaasdemo.ai,+917547314814,Corporate Admin,ENT00012,Singapore,India,Bengali,Sales,Intermediate,Business Analyst,Mixed,61,35,2025-08-18
USR025662,Meera,Singh,meera.singh25662@kaasdemo.ai,+917711344704,Mentor,ENT00192,Hyderabad,Singapore,Kannada,Finance,Advanced,Cybersecurity Analyst,Social,96,82,2024-05-26
USR025663,Diya,Khan,diya.khan25663@kaasdemo.ai,+917126365198,Community Moderator,,London,Singapore,Hindi,Cybersecurity,Expert,AI Engineer,Reading,74,95,2025-05-11
USR025664,Myra,Singh,myra.singh25664@kaasdemo.ai,+918668170500,Learner,,Kolkata,India,Gujarati,Healthcare,Expert,Cybersecurity Analyst,Hands-on,46,62,2024-06-02
USR025665,Priya,Jain,priya.jain25665@kaasdemo.ai,+918129695864,Community Moderator,ENT00320,Delhi,India,English,Governance,Expert,Product Manager,Visual,72,45,2026-02-03
USR025666,Riya,Rao,riya.rao25666@kaasdemo.ai,+917031368841,Learner,ENT00302,Hyderabad,USA,Tamil,Cybersecurity,Beginner,Team Leader,Hands-on,92,88,2025-12-24
USR025667,Krishna,Iyer,krishna.iyer25667@kaasdemo.ai,+918731093622,Learner,,Chennai,UAE,Arabic,Finance,Intermediate,Team Leader,Reading,59,43,2024-12-04
USR025668,Sneha,Nair,sneha.nair25668@kaasdemo.ai,+919811611203,Learner,ENT00367,Chennai,India,Tamil,HR,Intermediate,Product Manager,Reading,62,28,2026-03-13
USR025669,Meera,Nair,meera.nair25669@kaasdemo.ai,+919531791075,Learner,ENT00372,Hyderabad,Singapore,Arabic,AI,Beginner,AI Engineer,Mixed,68,62,2025-09-03
USR025670,Rahul,Mishra,rahul.mishra25670@kaasdemo.ai,+919080957681,Learner,ENT00454,Singapore,India,English,Finance,Advanced,Product Manager,Visual,72,34,2024-08-14
USR025671,Priya,Kulkarni,priya.kulkarni25671@kaasdemo.ai,+918338926974,Learner,,Kuala Lumpur,UK,Marathi,Cloud,Beginner,AI Engineer,Reading,99,51,2025-02-09
USR025672,Ira,Mishra,ira.mishra25672@kaasdemo.ai,+919122620622,Corporate Admin,,Bengaluru,UAE,Arabic,Sales,Advanced,Business Analyst,Reading,68,54,2025-05-15
USR025673,Rohan,Patil,rohan.patil25673@kaasdemo.ai,+917993236602,HR Manager,ENT00376,New York,India,French,Cybersecurity,Beginner,Cybersecurity Analyst,Reading,50,92,2025-02-03
USR025674,Anaya,Mehta,anaya.mehta25674@kaasdemo.ai,+919380078883,Mentor,ENT00060,Hyderabad,India,Hindi,Digital Marketing,Advanced,Cloud Architect,Hands-on,38,45,2026-02-11
USR025675,Sara,Chavan,sara.chavan25675@kaasdemo.ai,+918181178082,Learner,,Delhi,India,English,AI,Intermediate,Business Analyst,Visual,36,36,2024-12-22
USR025676,Ira,Joshi,ira.joshi25676@kaasdemo.ai,+918115911530,Learner,,Delhi,Singapore,Hindi,Leadership,Expert,Team Leader,Reading,87,32,2026-05-06
USR025677,Aadhya,Desai,aadhya.desai25677@kaasdemo.ai,+917014928782,Learner,ENT00393,Bengaluru,Singapore,Gujarati,Cloud,Expert,Digital Marketer,Hands-on,71,68,2025-03-28
USR025678,Reyansh,Mehta,reyansh.mehta25678@kaasdemo.ai,+917335352915,Trainer,ENT00408,Delhi,India,Arabic,Project Management,Advanced,Digital Marketer,Mixed,82,85,2024-09-14
USR025679,Neha,Patil,neha.patil25679@kaasdemo.ai,+917315881741,Learner,ENT00065,Chennai,UK,English,Digital Marketing,Expert,Team Leader,Hands-on,39,28,2025-03-29
USR025680,Arjun,Desai,arjun.desai25680@kaasdemo.ai,+918010724556,Learner,ENT00040,Hyderabad,UAE,Kannada,Cybersecurity,Beginner,AI Engineer,Audio,83,72,2025-08-17
USR025681,Ira,Kapoor,ira.kapoor25681@kaasdemo.ai,+918963378601,Corporate Admin,,New York,India,English,Manufacturing,Expert,Product Manager,Mixed,55,92,2024-11-06
USR025682,Nikhil,Singh,nikhil.singh25682@kaasdemo.ai,+918599585643,Learner,,London,India,Marathi,Cybersecurity,Advanced,AI Engineer,Visual,52,77,2024-05-21
USR025683,Amit,Joshi,amit.joshi25683@kaasdemo.ai,+918801672457,Learner,ENT00016,Ahmedabad,India,English,Cloud,Intermediate,Business Analyst,Social,76,49,2024-10-10
USR025684,Myra,Andre,myra.andre25684@kaasdemo.ai,+917715014546,Learner,,Ahmedabad,India,Hindi,AI,Expert,AI Engineer,Audio,36,25,2024-06-28
USR025685,Reyansh,Joshi,reyansh.joshi25685@kaasdemo.ai,+917088443720,Learner,ENT00409,Hyderabad,India,Hindi,Healthcare,Expert,Business Analyst,Audio,47,67,2025-02-04
USR025686,Krishna,Iyer,krishna.iyer25686@kaasdemo.ai,+917107160591,Recruiter,,Delhi,UK,Bengali,Manufacturing,Intermediate,Data Analyst,Social,93,66,2025-01-12
USR025687,Neha,Singh,neha.singh25687@kaasdemo.ai,+918238683744,Learner,ENT00155,Ahmedabad,India,Marathi,Leadership,Intermediate,AI Engineer,Hands-on,93,24,2024-10-23
USR025688,Meera,Kapoor,meera.kapoor25688@kaasdemo.ai,+917273330233,Learner,ENT00017,Ahmedabad,UK,Hindi,Full Stack,Expert,Product Manager,Reading,96,32,2025-10-29
USR025689,Sara,Gupta,sara.gupta25689@kaasdemo.ai,+917684716692,Mentor,,London,USA,Bengali,Cloud,Beginner,Cloud Architect,Visual,80,79,2025-05-30
USR025690,Pooja,Patil,pooja.patil25690@kaasdemo.ai,+918751744328,Learner,ENT00165,Kuala Lumpur,Malaysia,Telugu,Governance,Advanced,Cloud Architect,Hands-on,98,23,2025-03-02
USR025691,Ayaan,Singh,ayaan.singh25691@kaasdemo.ai,+917915070675,Learner,,Singapore,UK,Telugu,Full Stack,Advanced,Product Manager,Visual,40,54,2026-03-13
USR025692,Neha,Reddy,neha.reddy25692@kaasdemo.ai,+917750574567,Trainer,ENT00270,Kolkata,India,Bengali,Cybersecurity,Beginner,Data Analyst,Reading,94,47,2025-04-12
USR025693,Meera,Patil,meera.patil25693@kaasdemo.ai,+917063012369,Learner,,Kolkata,India,Marathi,Cybersecurity,Expert,Team Leader,Hands-on,42,97,2024-09-19
USR025694,Ira,Kulkarni,ira.kulkarni25694@kaasdemo.ai,+917054605238,Learner,ENT00354,Mumbai,Malaysia,Tamil,Finance,Intermediate,Cybersecurity Analyst,Social,63,27,2025-10-03
USR025695,Reyansh,Iyer,reyansh.iyer25695@kaasdemo.ai,+917697177352,Learner,ENT00368,London,Malaysia,Marathi,Data Science,Beginner,Business Analyst,Mixed,45,45,2026-03-05
USR025696,Vihaan,Verma,vihaan.verma25696@kaasdemo.ai,+918998482738,HR Manager,ENT00354,Ahmedabad,UAE,French,Cybersecurity,Expert,Data Analyst,Audio,59,42,2025-07-08
USR025697,Krishna,Verma,krishna.verma25697@kaasdemo.ai,+917574456162,Learner,,London,UAE,Bengali,Quality Management,Beginner,Cloud Architect,Visual,60,58,2025-12-23
USR025698,Aarav,Mishra,aarav.mishra25698@kaasdemo.ai,+918497803645,Trainer,ENT00143,Delhi,India,French,Project Management,Beginner,Digital Marketer,Hands-on,67,27,2025-10-06
USR025699,Rohan,Joshi,rohan.joshi25699@kaasdemo.ai,+918854396211,Recruiter,ENT00422,Dubai,UK,Hindi,Finance,Intermediate,AI Engineer,Social,79,24,2025-11-17
USR025700,Meera,Joshi,meera.joshi25700@kaasdemo.ai,+917279313800,Corporate Admin,,Ahmedabad,Singapore,Kannada,Healthcare,Intermediate,Data Analyst,Visual,98,62,2026-03-20
USR025701,Sneha,Rao,sneha.rao25701@kaasdemo.ai,+919221485293,Learner,ENT00500,Pune,India,Telugu,Healthcare,Advanced,Business Analyst,Hands-on,83,84,2024-11-14
USR025702,Rahul,Joshi,rahul.joshi25702@kaasdemo.ai,+918982544076,Trainer,,Kolkata,India,Bengali,Manufacturing,Beginner,Data Analyst,Social,41,39,2025-12-09
USR025703,Myra,Pillai,myra.pillai25703@kaasdemo.ai,+919038445853,Learner,,Delhi,India,English,Data Science,Beginner,Business Analyst,Audio,61,52,2025-03-30
USR025704,Anjali,Pillai,anjali.pillai25704@kaasdemo.ai,+918065289795,Trainer,,Kolkata,UK,Arabic,Project Management,Beginner,Business Analyst,Visual,78,72,2024-11-14
USR025705,Ira,Kapoor,ira.kapoor25705@kaasdemo.ai,+919571216938,Learner,ENT00014,Hyderabad,India,Tamil,Governance,Advanced,Product Manager,Audio,61,51,2024-08-25
USR025706,Myra,Mishra,myra.mishra25706@kaasdemo.ai,+918824783143,Learner,ENT00278,Pune,India,Marathi,AI,Beginner,Digital Marketer,Mixed,56,78,2025-08-08
USR025707,Krishna,Nair,krishna.nair25707@kaasdemo.ai,+918432835824,Mentor,ENT00492,Singapore,India,Gujarati,Leadership,Advanced,Cybersecurity Analyst,Social,96,64,2024-11-17
USR025708,Amit,Gupta,amit.gupta25708@kaasdemo.ai,+918407808786,Learner,ENT00403,Dubai,India,Gujarati,Full Stack,Advanced,Digital Marketer,Hands-on,83,75,2024-12-24
USR025709,Pooja,Desai,pooja.desai25709@kaasdemo.ai,+917076509307,Learner,,Pune,Singapore,Gujarati,Finance,Beginner,Business Analyst,Audio,87,74,2024-10-15
USR025710,Reyansh,Iyer,reyansh.iyer25710@kaasdemo.ai,+919602474200,HR Manager,ENT00484,Dubai,India,Arabic,Governance,Advanced,AI Engineer,Audio,93,63,2026-03-14
USR025711,Reyansh,Sharma,reyansh.sharma25711@kaasdemo.ai,+919785945527,Corporate Admin,ENT00087,Kuala Lumpur,Singapore,Telugu,Digital Marketing,Advanced,Cloud Architect,Visual,39,91,2024-05-15
USR025712,Arjun,Nair,arjun.nair25712@kaasdemo.ai,+919233346345,Learner,,Mumbai,UAE,English,Cybersecurity,Expert,Team Leader,Visual,61,82,2024-06-30
USR025713,Ira,Rao,ira.rao25713@kaasdemo.ai,+918893174215,Learner,ENT00330,Dubai,UK,Bengali,Finance,Expert,Data Analyst,Visual,46,62,2026-04-19
USR025714,Rohan,Pillai,rohan.pillai25714@kaasdemo.ai,+918267749899,Learner,ENT00142,Kuala Lumpur,UK,Telugu,Sales,Intermediate,Digital Marketer,Hands-on,42,97,2025-12-03
USR025715,Sneha,Reddy,sneha.reddy25715@kaasdemo.ai,+919835764461,Mentor,,Hyderabad,UK,Tamil,Digital Marketing,Expert,Cloud Architect,Reading,61,100,2025-06-22
USR025716,Vihaan,Nair,vihaan.nair25716@kaasdemo.ai,+917926322020,Learner,ENT00193,Mumbai,Malaysia,Kannada,Manufacturing,Beginner,Digital Marketer,Reading,48,41,2024-10-26
USR025717,Sara,Kulkarni,sara.kulkarni25717@kaasdemo.ai,+918078291586,Learner,,Bengaluru,Malaysia,Gujarati,Cloud,Advanced,Cloud Architect,Audio,39,73,2025-10-03
USR025718,Krishna,Singh,krishna.singh25718@kaasdemo.ai,+918243987068,HR Manager,ENT00164,Dubai,Malaysia,English,Cybersecurity,Beginner,Cybersecurity Analyst,Hands-on,52,77,2025-12-12
USR025719,Krishna,Gupta,krishna.gupta25719@kaasdemo.ai,+918466772372,Learner,,Hyderabad,UAE,Hindi,Full Stack,Beginner,Digital Marketer,Social,42,99,2025-12-27
USR025720,Sara,Verma,sara.verma25720@kaasdemo.ai,+918410353187,Learner,ENT00421,Mumbai,Malaysia,English,Quality Management,Expert,Business Analyst,Audio,81,66,2025-05-28
USR025721,Priya,Kulkarni,priya.kulkarni25721@kaasdemo.ai,+919702511216,Learner,ENT00163,Ahmedabad,India,Marathi,AI,Beginner,Cybersecurity Analyst,Audio,100,47,2024-05-18
USR025722,Reyansh,Khan,reyansh.khan25722@kaasdemo.ai,+918857899892,Learner,,New York,USA,Kannada,Full Stack,Advanced,Cloud Architect,Mixed,63,81,2025-03-15
USR025723,Anaya,Rao,anaya.rao25723@kaasdemo.ai,+917437333526,HR Manager,ENT00240,Pune,India,Tamil,Digital Marketing,Advanced,AI Engineer,Social,62,97,2024-12-02
USR025724,Anjali,Mehta,anjali.mehta25724@kaasdemo.ai,+918542144715,Learner,ENT00056,Kolkata,Singapore,English,AI,Advanced,Data Analyst,Visual,37,28,2024-11-01
USR025725,Neha,Patil,neha.patil25725@kaasdemo.ai,+918292228091,Learner,,Mumbai,India,Hindi,Cybersecurity,Advanced,Data Analyst,Social,78,23,2024-11-18
USR025726,Rahul,Kapoor,rahul.kapoor25726@kaasdemo.ai,+918949761990,Trainer,ENT00302,Kuala Lumpur,USA,English,Cloud,Beginner,Cloud Architect,Social,39,29,2025-11-24
USR025727,Ishaan,Kapoor,ishaan.kapoor25727@kaasdemo.ai,+918230029590,Trainer,ENT00161,Kuala Lumpur,UK,Tamil,Manufacturing,Advanced,Team Leader,Social,79,48,2025-01-05
USR025728,Ayaan,Verma,ayaan.verma25728@kaasdemo.ai,+918502914039,Learner,,Chennai,India,English,Cybersecurity,Intermediate,Cloud Architect,Reading,47,97,2025-10-16
USR025729,Kiara,Patil,kiara.patil25729@kaasdemo.ai,+918336945568,Learner,ENT00320,Singapore,USA,Tamil,Governance,Expert,Data Analyst,Reading,61,38,2024-11-09
USR025730,Krishna,Mehta,krishna.mehta25730@kaasdemo.ai,+918038598309,Recruiter,ENT00133,London,UAE,English,Quality Management,Intermediate,Team Leader,Mixed,45,88,2024-11-25
USR025731,Reyansh,Joshi,reyansh.joshi25731@kaasdemo.ai,+918394308799,Trainer,ENT00026,Kolkata,UAE,Arabic,Cloud,Advanced,Business Analyst,Audio,100,54,2025-06-20
